,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_20,M_23,M_24,M_25,M_26,M_27,M_28,M_31,M_32,M_33,M_34,M_35,M_36,M_38,M_42
sample_0731,0.46968666,0.3388139,0.39381346,0.46283272,0.29288083,0.5307143,0.65167123,0.84963316,0.61442566,0.42182395,0.3222264,0.36124468,0.4278258,0.47986728,0.25427926,0.3049597,0.27339703,0.0082083875,0.6041065,0.70769835,0.3006173,0.2778817,0.56462824,0.2670437
sample_0732,0.46846873,0.3492321,0.38692617,0.4657123,0.2923888,0.5258403,0.6874338,0.82611936,0.6145768,0.41889724,0.28698552,0.36168107,0.42782593,0.4800359,0.2520862,0.30496052,0.2734242,0.011517357,0.60408026,0.5347047,0.2997317,0.2916193,0.41579074,0.23522574
sample_0733,0.46892384,0.38229907,0.3906865,0.464936,0.29058525,0.5260932,0.6768579,0.8256874,0.6145563,0.420508,0.2942688,0.36157244,0.42782608,0.48000315,0.2512511,0.30496043,0.22469382,0.0076843174,0.6040925,0.58177567,0.2999968,0.28810054,0.40713084,0.24072382
sample_0734,0.46854404,0.32695925,0.3882106,0.46504897,0.29332682,0.5260192,0.687527,0.80634856,0.61456907,0.42022356,0.2883026,0.36167717,0.4278261,0.48002645,0.25325784,0.30496052,0.2734028,0.008899687,0.60408175,0.5334095,0.2997283,0.29087424,0.4202578,0.23700497
sample_0735,0.46805358,0.34648257,0.38581318,0.46526292,0.29270628,0.52407753,0.6981592,0.8155583,0.61460716,0.4184753,0.27793562,0.36178863,0.427826,0.48008537,0.25242972,0.30496082,0.27339906,0.017471965,0.60407156,0.49183786,0.2994944,0.29524297,0.3795467,0.22749937
sample_0736,0.49190053,0.39930153,0.44502214,0.46298227,0.2897453,0.5744114,0.6719428,0.8471197,0.6137392,0.43312988,0.42157483,0.3596735,0.42782313,0.4795738,0.2655766,0.30494925,0.2737503,0.011161249,0.6049011,0.7066884,0.30354935,0.25144476,0.81299794,0.35177803
sample_0737,0.50356185,0.41712785,0.46659058,0.46477336,0.28902453,0.59948593,0.66013783,0.8700159,0.61331075,0.43720943,0.4653347,0.3588387,0.42782298,0.47950208,0.2688354,0.3049453,0.2743454,0.012860788,0.6053441,0.79429674,0.30500793,0.23945495,1.0297983,0.39045817
sample_0738,0.50305843,0.40818894,0.44861737,0.46490294,0.2885477,0.59713835,0.6618786,0.8694999,0.6134593,0.43628687,0.45286173,0.3590468,0.42782417,0.47952133,0.27385026,0.30494717,0.27355045,0.012646202,0.60490865,0.7798296,0.30467877,0.24294084,1.0147893,0.37816474
sample_0739,0.4686838,0.36333805,0.38821575,0.4651745,0.29228044,0.5266055,0.6813558,0.84638005,0.6145601,0.42002684,0.29173225,0.3616221,0.42782596,0.48001137,0.25290668,0.30496052,0.27340442,0.012030828,0.60407245,0.55980515,0.29986024,0.28972608,0.44322824,0.23927668
sample_0740,0.52600527,0.43124053,0.51983464,0.46373823,0.28724474,0.6596468,0.644062,0.901756,0.61252105,0.44640586,0.5290207,0.3575287,0.4278224,0.47943842,0.28281516,0.3049354,0.27364716,0.016124938,0.60531044,0.929351,0.30716324,0.22296125,1.1793176,0.44886386
sample_0741,0.48003933,0.39077973,0.42508465,0.46457464,0.28943905,0.5556893,0.6736668,0.841532,0.61394346,0.43021607,0.39856422,0.360053,0.4278253,0.47962484,0.26022333,0.30495346,0.2738593,0.013922744,0.6046486,0.6884597,0.30288076,0.25785148,0.79144275,0.33100924
sample_0742,0.5092216,0.41947034,0.4877523,0.4635099,0.28848502,0.62494445,0.6549135,0.8799841,0.61310023,0.43517154,0.4834423,0.3584896,0.42782387,0.47947916,0.2713632,0.30494398,0.27343816,0.008298805,0.6055601,0.834795,0.30558535,0.23440903,1.0198123,0.40740097
sample_0743,0.50223684,0.349888,0.46546146,0.4638543,0.29130945,0.5879315,0.668878,0.8595646,0.6135588,0.43519887,0.43808395,0.35942847,0.4278247,0.4795409,0.26713428,0.3049474,0.273647,0.013203444,0.6047662,0.72831947,0.3039352,0.24627483,0.9065273,0.36857086
sample_0744,0.46984962,0.38408634,0.39474297,0.4643303,0.291351,0.53256893,0.6451897,0.87513894,0.6144127,0.4233594,0.3260373,0.36117345,0.42782608,0.4798543,0.25295275,0.30495933,0.2734054,0.0081324885,0.6041151,0.7446413,0.3007754,0.27671248,0.57792497,0.26958188
sample_0745,0.5295122,0.4379382,0.5071082,0.46460915,0.2808364,0.6285913,0.64323854,0.9067698,0.6126701,0.44380984,0.5222148,0.35758236,0.42782316,0.47944504,0.27591082,0.30493864,0.2522804,0.019358868,0.60523766,0.93715405,0.3071701,0.22401556,1.3312727,0.4402011
sample_0746,0.46878564,0.40850604,0.38838544,0.46492073,0.29115283,0.52701974,0.67353356,0.8276534,0.6145434,0.42064127,0.29694867,0.36154664,0.42782605,0.47998706,0.25340426,0.30496034,0.27341157,0.009567317,0.60409594,0.5946497,0.30003104,0.2878238,0.466619,0.24327695
sample_0747,0.4687858,0.3690108,0.38984525,0.46453583,0.29220092,0.5275024,0.67685884,0.8245635,0.6145352,0.4204552,0.29799926,0.36154866,0.42782593,0.4799789,0.2527963,0.3049604,0.27341974,0.009884347,0.6040846,0.58351743,0.30001065,0.2873039,0.46672237,0.2449275
sample_0748,0.5211586,0.48832554,0.48743284,0.46346173,0.27226138,0.6566101,0.64245504,0.903494,0.6126343,0.44287655,0.5256553,0.3574985,0.42782226,0.47944295,0.26975912,0.30494174,0.21973099,0.007265346,0.60603595,0.94601846,0.30734023,0.22209102,1.0791721,0.44353122
sample_0749,0.49350235,0.35420206,0.45313692,0.46467432,0.29029647,0.5672631,0.6715494,0.8515868,0.61365515,0.43211696,0.42871344,0.35958585,0.4278241,0.4795581,0.26398134,0.3049477,0.27423173,0.007694508,0.60497046,0.7100272,0.3036705,0.2491458,0.7388632,0.3595969
sample_0750,0.47101232,0.59501004,0.40351743,0.46395332,0.28932247,0.538421,0.61008435,0.9195833,0.61413085,0.4250889,0.37637627,0.36036438,0.42782578,0.47968727,0.2585053,0.3049581,0.2712585,0.004434955,0.6043397,1.0434085,0.30233154,0.2601225,0.8028,0.3129936
sample_0751,0.49448308,0.41265902,0.44556728,0.46443486,0.28941932,0.58293986,0.66364735,0.87048817,0.6135447,0.43214697,0.4428504,0.35926902,0.42782432,0.47953597,0.2672024,0.30495,0.27357358,0.009807746,0.6050659,0.76368964,0.3042655,0.24522567,0.95046395,0.37059203
sample_0752,0.61462,0.5408375,0.58780074,0.46641722,0.2594742,0.8195532,0.61449647,0.98513514,0.6099637,0.46436563,0.67944735,0.35386515,0.42782086,0.47942436,0.28994888,0.304878,0.25868374,0.014525143,0.60968417,1.259839,0.31280723,0.18871981,1.8302536,0.58918864
sample_0753,0.5181028,0.34885585,0.47921684,0.46531814,0.28961125,0.60189635,0.6570139,0.87635976,0.6131085,0.44003874,0.48090822,0.35858235,0.4278237,0.47948092,0.26812226,0.30494323,0.27387387,0.004628417,0.6055489,0.8184844,0.3053987,0.2348839,1.0713422,0.40641165
sample_0754,0.46800485,0.3821549,0.384782,0.46518517,0.29235262,0.52354413,0.70056605,0.81220984,0.6146215,0.42012963,0.27392855,0.361828,0.427826,0.48011014,0.25211376,0.30496085,0.27339572,0.012321542,0.60406035,0.48046127,0.2994141,0.29686335,0.37702084,0.22375485
sample_0755,0.4682646,0.29888815,0.3868385,0.46521965,0.29405856,0.52491164,0.70033807,0.81774795,0.61460054,0.41961625,0.27856708,0.36179954,0.42782602,0.48007756,0.25162432,0.3049608,0.2733998,0.01407502,0.6040668,0.48268646,0.29945147,0.29461667,0.3764562,0.22906077
sample_0756,0.52186024,0.51344717,0.50661194,0.46472666,0.28308377,0.6599728,0.64061767,0.8687215,0.6124905,0.44863626,0.5332535,0.3573853,0.42782193,0.47943637,0.2796685,0.30493915,0.27357465,0.028474797,0.6059941,0.95896375,0.30742484,0.22201553,1.3248113,0.45146376
sample_0757,0.46791083,0.3223014,0.38446695,0.465347,0.2934836,0.5231149,0.7111044,0.809939,0.6146363,0.4187637,0.26829308,0.36190027,0.42782614,0.4801411,0.25171578,0.30496103,0.27340132,0.010846647,0.6040632,0.44621783,0.29923758,0.2991752,0.34482834,0.21946779
sample_0758,0.4684386,0.33482835,0.38763952,0.46610335,0.2934185,0.5252642,0.6903709,0.82319146,0.6145783,0.4198689,0.28598225,0.36170083,0.42782608,0.48003954,0.25313762,0.30496067,0.27341676,0.005780966,0.60406137,0.52340937,0.29968044,0.29192877,0.39664608,0.23476297
sample_0759,0.46838102,0.32167235,0.3883437,0.46530533,0.29349235,0.5256971,0.6856899,0.819805,0.6145657,0.42035362,0.2892316,0.36166635,0.42782593,0.48002157,0.2524981,0.30496058,0.27339822,0.01041135,0.6040858,0.53942275,0.2997518,0.29044437,0.43259,0.23784634
sample_0760,0.5037017,0.36138624,0.45988986,0.46472344,0.28987035,0.5847908,0.6713298,0.8373883,0.613626,0.4351711,0.4323398,0.35950917,0.4278245,0.47955206,0.27041537,0.30494702,0.27376926,0.015828207,0.604812,0.71319723,0.30381745,0.24832249,0.8888163,0.3622919
sample_0761,0.49119908,0.32560372,0.44928235,0.46373972,0.29286477,0.5741328,0.6748934,0.8505342,0.6136845,0.43389654,0.42414933,0.3596976,0.42782396,0.4795652,0.2685972,0.3049489,0.27383485,0.0015147093,0.60486394,0.6887285,0.303451,0.2503404,0.82409596,0.35645324
sample_0762,0.48437127,0.3324727,0.4318729,0.4646787,0.29171243,0.55470854,0.68315226,0.82256305,0.6139844,0.42945734,0.39039713,0.36024684,0.42782512,0.4796407,0.2610366,0.30495209,0.2734229,0.007007328,0.60458505,0.6340213,0.30248493,0.26055706,0.74907196,0.32534617
sample_0763,0.4694998,0.40916848,0.39192414,0.4660687,0.29084072,0.52867717,0.65536517,0.84660393,0.6144516,0.42167982,0.31837076,0.36127132,0.42782602,0.4798872,0.25460386,0.30495983,0.27341545,0.008279597,0.6041328,0.6949446,0.3005884,0.27974558,0.4733129,0.26233846
sample_0764,0.46773857,0.3127587,0.38467038,0.4652708,0.2937392,0.52282083,0.7170148,0.80747086,0.6146495,0.4187239,0.26370412,0.36195108,0.4278261,0.48016927,0.25142086,0.30496114,0.27339923,0.016942209,0.60405797,0.4263331,0.29911935,0.3009572,0.32941967,0.21568334
sample_0765,0.4684422,0.47485155,0.3904203,0.4652233,0.29009306,0.52605224,0.67373246,0.8282771,0.61456,0.42020744,0.2938701,0.36156732,0.427826,0.48000664,0.25289756,0.30496046,0.24671301,0.009076538,0.60409987,0.5925213,0.30001226,0.2887842,0.43272197,0.2397992
sample_0766,0.4683447,0.3110258,0.38728708,0.46508253,0.29367623,0.52551186,0.69160944,0.8302645,0.61458075,0.41987896,0.284823,0.361721,0.42782605,0.48004448,0.25424892,0.3049606,0.27343264,0.010635464,0.6040751,0.5159856,0.29963082,0.29219225,0.40703273,0.23413178
sample_0767,0.4889265,0.37284583,0.44270432,0.46378627,0.2897508,0.5789378,0.67071235,0.8541798,0.61370784,0.43285778,0.42428762,0.35964,0.42782432,0.47956774,0.2627422,0.3049484,0.27345598,0.020227904,0.60498226,0.71398175,0.3035947,0.250376,0.8778287,0.3549072
sample_0768,0.49181032,0.417217,0.45714733,0.46524706,0.28933284,0.5676172,0.66750765,0.81909746,0.6136387,0.43486452,0.43418545,0.3594091,0.4278239,0.47955185,0.26274008,0.30494744,0.27345285,0.015612984,0.60448426,0.7383362,0.30404407,0.24810725,0.8081715,0.36174265
sample_0769,0.4939205,0.33539522,0.4464414,0.4648949,0.29136437,0.5771306,0.67828774,0.82070094,0.61381066,0.43237543,0.4110601,0.35990772,0.42782485,0.47959256,0.26203352,0.3049489,0.27352837,0.018222798,0.60468125,0.6664475,0.30309376,0.25434968,0.8337118,0.34399313
sample_0770,0.5022613,0.38928095,0.47498047,0.46468377,0.28947124,0.5939536,0.6626317,0.8627683,0.61338544,0.43759346,0.45708758,0.3590274,0.4278232,0.47951272,0.26779473,0.3049463,0.27348208,0.0149984695,0.6053337,0.7745466,0.30466375,0.24136096,0.9623237,0.38410693
sample_0771,0.46768278,0.29257056,0.38422543,0.4652902,0.29409647,0.522468,0.7243016,0.804396,0.61465865,0.4186319,0.25991148,0.36199716,0.42782605,0.48019144,0.25152147,0.3049612,0.27340317,0.003752105,0.604046,0.40543216,0.29900262,0.30251503,0.32927376,0.21284577
sample_0772,0.4755381,0.33471394,0.41063142,0.46544,0.29250783,0.5426636,0.68307006,0.8452503,0.61416155,0.42767397,0.36592817,0.3606371,0.4278258,0.47970766,0.2594369,0.3049562,0.27366218,0.016581705,0.60443205,0.6232797,0.30175248,0.2670679,0.6796704,0.30459204
sample_0773,0.55362797,0.35627174,0.5032223,0.46541905,0.28954569,0.70431703,0.6381432,0.8515431,0.61205345,0.4505914,0.5574801,0.35699195,0.42782128,0.4794222,0.27977443,0.3049327,0.27384096,0.0067633935,0.60664994,0.983273,0.30794236,0.21546775,1.3278824,0.4782728
sample_0774,0.46867645,0.44807363,0.38823485,0.46503863,0.29060507,0.5262768,0.6770689,0.82760733,0.6145634,0.42011875,0.29197317,0.36160332,0.42782617,0.48001334,0.25344056,0.30496058,0.27342778,0.00810014,0.60408616,0.5759932,0.29991707,0.2897967,0.41021264,0.238693
sample_0775,0.57559264,0.51981014,0.58719003,0.4660694,0.2792192,0.7600821,0.6096007,0.98578984,0.6094737,0.45587528,0.70093066,0.35334006,0.42782125,0.47943413,0.27526423,0.30490327,0.26648033,0.015257867,0.60860413,1.3249052,0.3135116,0.1840676,1.9179827,0.61152965
sample_0776,0.47192532,0.53331447,0.40485364,0.46278897,0.2894334,0.5417342,0.61011165,0.91430336,0.6140798,0.42649093,0.3824792,0.36028922,0.42782584,0.47966886,0.26219174,0.30495802,0.23132887,0.0071796607,0.60432976,1.050647,0.3024568,0.2573462,0.82950574,0.31969956
sample_0777,0.4683292,0.3285502,0.3882551,0.46485573,0.29332304,0.5249888,0.6848104,0.8264803,0.614574,0.41998792,0.28722703,0.36168644,0.4278259,0.48003313,0.2529846,0.3049607,0.2734021,0.0066297865,0.6040743,0.53782994,0.29971397,0.29114443,0.39355367,0.23594302
sample_0778,0.49067777,0.3600101,0.43490696,0.46429154,0.2908814,0.5672219,0.6788515,0.8462579,0.61385596,0.42769045,0.40639704,0.35997537,0.42782474,0.47960338,0.2641734,0.30494985,0.273436,0.012639274,0.6046934,0.6622238,0.30298233,0.2557878,0.7394761,0.33940858
sample_0779,0.5509431,0.43124002,0.51993704,0.4630041,0.27805078,0.7009417,0.6330619,0.92333055,0.61195564,0.44858286,0.57097787,0.3565123,0.4278224,0.4794188,0.27169326,0.30493587,0.23448114,0.005402908,0.6066861,1.0379167,0.3088647,0.21168405,1.384625,0.4862652
sample_0780,0.46796098,0.2929676,0.38513982,0.46504694,0.29407793,0.52357185,0.71298486,0.8061464,0.6146317,0.41898692,0.2689107,0.36190453,0.42782605,0.48013434,0.25181365,0.30496103,0.27340627,0.009381119,0.6040584,0.44056767,0.29921517,0.29876274,0.34728155,0.22061995
sample_0781,0.46877298,0.42150185,0.3892961,0.4661305,0.2901107,0.5267843,0.6725303,0.835945,0.6145441,0.4198446,0.29783225,0.36152372,0.42782593,0.47998628,0.25447536,0.30496028,0.21206106,0.004970952,0.604091,0.6021215,0.30010664,0.28654492,0.4630767,0.24367711
sample_0782,0.46839446,0.33446157,0.38757396,0.4644437,0.29292578,0.5250273,0.69405824,0.8085271,0.6145893,0.41964787,0.2829426,0.36173487,0.42782593,0.48005635,0.25279826,0.30496067,0.2734006,0.014500228,0.6040705,0.509564,0.29960766,0.29322618,0.40858805,0.23202336
sample_0783,0.46939266,0.45438302,0.3903969,0.4663459,0.28987077,0.52905023,0.6542295,0.848363,0.6144709,0.42189908,0.31499052,0.36130342,0.42782575,0.47990397,0.25388727,0.3049598,0.2734189,0.009278504,0.60414,0.69496,0.30053782,0.28108007,0.50067323,0.25873798
sample_0784,0.46776715,0.29357734,0.38517386,0.46503982,0.29404026,0.5230268,0.7162317,0.8048613,0.6146427,0.4188309,0.2654299,0.36194,0.42782605,0.48015645,0.2514422,0.30496106,0.2734201,0.010449005,0.6040513,0.42855218,0.29913732,0.30006742,0.3373148,0.21758273
sample_0785,0.50324965,0.34220785,0.47130388,0.46445012,0.29117653,0.6105145,0.6652443,0.85641015,0.6133758,0.4373012,0.45538408,0.3591169,0.42782342,0.47951314,0.2723351,0.30494642,0.27385572,0.019216761,0.6052328,0.75591886,0.3044657,0.24152154,0.9126552,0.3844511
sample_0786,0.46771148,0.28993323,0.38480598,0.4653975,0.29409197,0.522506,0.7220913,0.80632615,0.61465436,0.41857234,0.26142088,0.36198178,0.4278261,0.48018172,0.25158018,0.30496117,0.27343282,0.012267876,0.6040532,0.41158473,0.29903913,0.30183643,0.3221535,0.21414363
sample_0787,0.50479263,0.36177737,0.46383873,0.46500757,0.29000944,0.5838538,0.6662897,0.84073997,0.6134441,0.43640038,0.45001137,0.35919434,0.42782366,0.4795221,0.27090085,0.30494487,0.27365142,0.017154383,0.6051709,0.74857545,0.30435327,0.24319175,0.9736142,0.37871808
sample_0788,0.4694297,0.3915254,0.39160165,0.4654552,0.2910996,0.5287843,0.65544564,0.85654074,0.61445665,0.42218512,0.31715965,0.36128953,0.4278259,0.47989216,0.25420323,0.30495977,0.27343398,0.008889097,0.60412496,0.6913235,0.30055058,0.28012252,0.53480786,0.2613689
sample_0789,0.4698373,0.4418298,0.39639324,0.465422,0.29122686,0.5310582,0.6447842,0.84938586,0.6144041,0.42140305,0.32821673,0.36113554,0.42782587,0.4798465,0.25495517,0.30495948,0.273439,0.007440692,0.6041433,0.7539189,0.30085614,0.2760923,0.5754616,0.27115238
