,M_10,M_11,M_12,M_13,M_14,M_15,M_16,M_17,M_18,M_20,M_23,M_24,M_25,M_26,M_27,M_28,M_31,M_32,M_33,M_34,M_35,M_36,M_38,M_42
sample_3694,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3695,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3696,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3697,0.09640875,0.0759527,0.094988994,0.23857215,0.095914766,0.0825887,0.13339314,0.20666139,0.10153462,0.16477063,0.12232931,0.024572149,0.665013,0.21682736,0.027801553,0.14390714,0.30110407,0.0041968683,0.2498025,0.16061412,0.29739895,0.122958496,0.3942027,0.22215396
sample_3698,0.03939172,0.07599513,0.11500877,0.23829822,0.11143017,0.117966875,0.13348481,0.20754457,0.10198167,0.1650226,0.12197276,0.024665665,0.43241677,0.21742587,0.027172012,0.044773296,0.29915878,0.009973287,0.25140887,0.1597679,0.29733863,0.12309001,0.39245358,0.22255838
sample_3699,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3700,0.024640124,0.08128474,0.12619078,0.23926264,0.019833395,0.1554248,0.13360447,0.20850869,0.1024798,0.16551627,0.12150142,0.024809888,0.16114001,0.21813287,0.020977914,0.06274041,0.29942432,0.007717442,0.25263265,0.15853453,0.29722825,0.12334695,0.385452,0.22305188
sample_3701,0.0040902123,0.080081545,0.11451655,0.2386397,0.036291905,0.13651323,0.13355164,0.20801723,0.102239154,0.16536804,0.12171111,0.024750287,0.26690125,0.21780159,0.022720715,0.008280769,0.2997617,0.005253025,0.25194952,0.15905741,0.29727107,0.12324575,0.3888029,0.22282252
sample_3702,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3703,0.0036863163,0.08072466,0.11885763,0.23916386,0.037509345,0.14393911,0.13357666,0.20847124,0.10236686,0.16543192,0.121603236,0.024779819,0.20581213,0.21797477,0.020612737,0.036233976,0.29962516,0.006104419,0.25238502,0.15880907,0.29725018,0.12329991,0.38502237,0.22294402
sample_3704,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3705,0.061013095,0.08158302,0.1293548,0.23971342,0.016836716,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3706,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3707,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3708,0.009078115,0.081107356,0.11498134,0.23789956,0.029184006,0.14074264,0.13358308,0.20828596,0.10236919,0.16546786,0.12160258,0.02478049,0.21749958,0.21797945,0.022332087,0.041283622,0.2991395,0.0102916425,0.2524911,0.15876466,0.29725087,0.123282626,0.3854795,0.22294024
sample_3709,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3710,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3711,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3712,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3713,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3714,0.091912396,0.07914396,0.1007234,0.23919164,0.08806087,0.09592478,0.13343026,0.20705654,0.10169936,0.16496329,0.12218625,0.02461313,0.48515588,0.21705455,0.028437693,0.09310083,0.3006712,0.00358742,0.2504133,0.16025403,0.2973699,0.123022005,0.3962852,0.22230892
sample_3715,0.057284404,0.081407726,0.12878448,0.23964782,0.019840619,0.16579615,0.13364601,0.20884901,0.10268534,0.16565669,0.12132977,0.024856282,0.05569977,0.21841057,0.018995376,0.09390266,0.2991211,0.010154283,0.2531382,0.1581264,0.29719582,0.123431556,0.38323128,0.22324662
sample_3716,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3717,0.061013095,0.08158302,0.1293548,0.23971342,0.016836716,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3718,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3719,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3720,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3721,0.12809604,0.074682444,0.100287914,0.23894285,0.11829354,0.10352098,0.13338651,0.20648175,0.10152942,0.1648737,0.12233689,0.024568534,0.5897432,0.21681681,0.026626153,0.045569062,0.30142713,0.0074326945,0.24992734,0.16067079,0.2974014,0.1229643,0.39781612,0.22215131
sample_3722,0.20154399,0.07108597,0.090747006,0.23920004,0.15079284,0.048086166,0.13327843,0.20559257,0.10106949,0.16440491,0.1227409,0.024450907,0.74704254,0.21617875,0.03571845,0.17191234,0.30281827,0.021072973,0.24907835,0.16171433,0.29748508,0.12278973,0.39943168,0.22171918
sample_3723,0.012109898,0.07957268,0.122428484,0.23909418,0.044813875,0.14825588,0.13357349,0.20834155,0.102371015,0.16540292,0.12161458,0.02477262,0.20227647,0.21797208,0.022412071,0.042178504,0.29916003,0.009977553,0.25253022,0.1588617,0.2972581,0.12328153,0.38739562,0.22294003
sample_3724,0.044897098,0.081263706,0.12660909,0.23955972,0.024329424,0.15957469,0.13362746,0.2086959,0.102607206,0.16558586,0.12139807,0.024836797,0.09813976,0.21830274,0.01947006,0.08206762,0.299253,0.009161367,0.25294352,0.15830852,0.2972098,0.123399094,0.3839231,0.22317213
sample_3725,0.04447516,0.08100277,0.12656055,0.23957992,0.023463,0.16306585,0.1336272,0.20868525,0.102606215,0.16560483,0.12139863,0.024836706,0.09731808,0.21830152,0.019849656,0.08459501,0.29927665,0.009456714,0.25283554,0.1583102,0.2972098,0.12339934,0.38409173,0.22317144
sample_3726,0.00909549,0.0799469,0.11871327,0.23908907,0.05691869,0.1419033,0.13357572,0.2084997,0.10237003,0.16547029,0.12161093,0.024775034,0.23344442,0.21797368,0.020562964,0.039791778,0.29919952,0.009570872,0.25226963,0.15883647,0.2972557,0.12328409,0.38741583,0.22294049
sample_3727,0.08713225,0.07442146,0.110286966,0.23941368,0.11794332,0.09919949,0.1334167,0.20708218,0.101703055,0.16519612,0.122197695,0.02460454,0.6644296,0.2170477,0.030345172,0.08244279,0.30103302,0.0036327895,0.24999335,0.16037947,0.29737723,0.12303057,0.39549014,0.22231324
sample_3728,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3729,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3730,0.024650227,0.081312135,0.12544617,0.23888433,0.021598333,0.15515876,0.13360557,0.20852152,0.102484986,0.16550347,0.121498585,0.024810312,0.142829,0.2181392,0.020658914,0.062151402,0.29932153,0.008113317,0.252764,0.15852715,0.2972283,0.123345844,0.38569382,0.22305559
sample_3731,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3732,0.060793217,0.08156017,0.12932353,0.23970969,0.017204778,0.16794546,0.13365498,0.20893358,0.10272185,0.16568094,0.121298194,0.02486516,0.040790968,0.21846066,0.018810665,0.10017667,0.2990741,0.010545715,0.25322267,0.15803903,0.29718947,0.12344723,0.38276088,0.22328164
sample_3733,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3734,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3735,0.05778231,0.08128927,0.1289779,0.23968288,0.02301139,0.16622788,0.13364762,0.20887528,0.102696255,0.16566311,0.12132225,0.024857832,0.04995481,0.21842436,0.019102665,0.095076814,0.29907125,0.010563413,0.25314948,0.15811262,0.29719502,0.12343448,0.3831399,0.22325632
sample_3736,0.05461923,0.08133364,0.1283446,0.23965557,0.021200974,0.16479781,0.13364351,0.20884909,0.10267625,0.16564924,0.12133771,0.024853984,0.0549248,0.21839795,0.019160314,0.0938673,0.29916158,0.009980969,0.25314677,0.15815005,0.29719743,0.12342843,0.383179,0.22323816
sample_3737,0.13909197,0.0775616,0.09542856,0.23650268,0.10442668,0.09137512,0.13337804,0.2054592,0.10138551,0.16493408,0.122462235,0.024535809,0.67029667,0.21662682,0.033096097,0.09260577,0.29983795,0.004997854,0.24919803,0.16081503,0.2974282,0.122845456,0.39707133,0.22199553
sample_3738,0.061012983,0.0815829,0.12935479,0.23971342,0.016837016,0.16812147,0.13365616,0.20894238,0.10272515,0.1656838,0.12129529,0.024866002,0.0402499,0.21846524,0.018790694,0.10053683,0.2990661,0.010595401,0.253229,0.15802823,0.29718888,0.12344864,0.3827196,0.22328483
sample_3739,0.14626125,0.07662864,0.095366925,0.2364443,0.08442742,0.07372375,0.13332838,0.20637143,0.101176694,0.16469574,0.122644395,0.024482965,0.7295566,0.21633747,0.035725493,0.11296868,0.30047494,0.0012737196,0.2491931,0.1612908,0.2974654,0.12277093,0.40033376,0.22180091
sample_3740,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3741,0.04895785,0.08100815,0.12712885,0.23951076,0.03326924,0.16402708,0.13363403,0.20875071,0.102637626,0.16567788,0.12137506,0.024842475,0.07957836,0.21834289,0.019609064,0.08191499,0.29907075,0.010578643,0.25303453,0.15825054,0.29720646,0.12340569,0.38383406,0.22319883
sample_3742,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3743,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3744,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3745,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3746,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3747,0.07618659,0.08026705,0.10227065,0.23825881,0.033285804,0.1128424,0.13348411,0.2073733,0.101871155,0.16523384,0.12201917,0.02466702,0.48133233,0.21730529,0.023843085,0.034194693,0.30000386,0.0014689108,0.2511708,0.15973228,0.2973299,0.123085186,0.3929432,0.22247136
sample_3748,0.025589533,0.081172176,0.115857884,0.23755306,0.02350697,0.13347664,0.13355435,0.20797269,0.1022135,0.16530368,0.12172777,0.024747938,0.30067033,0.21777193,0.023196224,0.004259482,0.29944995,0.0072784023,0.25206408,0.15904143,0.29727274,0.123224825,0.38610843,0.22279538
sample_3749,0.021385066,0.0804748,0.12421029,0.239205,0.033687122,0.14923385,0.13359964,0.20861709,0.1024787,0.16552436,0.12151105,0.024804609,0.17802131,0.21812569,0.019982394,0.055430945,0.29929632,0.008895827,0.25294703,0.15858841,0.29723328,0.123340495,0.38548955,0.223048
sample_3750,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3751,0.0018284768,0.08099582,0.11842168,0.2379776,0.029018968,0.15381406,0.13358055,0.20825654,0.1023558,0.16548617,0.12161533,0.02477668,0.24046808,0.21796066,0.022804819,0.0309956,0.29910415,0.010357144,0.25220373,0.15879309,0.2972539,0.123273626,0.38685736,0.22292632
sample_3752,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3753,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3754,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3755,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596154,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3756,0.059961963,0.08154831,0.12922865,0.23967014,0.017333027,0.1673663,0.1336533,0.20891921,0.10271477,0.16567902,0.12130436,0.024863439,0.042675946,0.21845098,0.018838948,0.099189945,0.29906836,0.010582634,0.25320372,0.15805589,0.29719073,0.12344367,0.38286212,0.22327465
sample_3757,0.043103635,0.0813867,0.12662469,0.23926426,0.020298112,0.15991159,0.13363202,0.2087775,0.1026158,0.16561176,0.12138922,0.02483995,0.086979136,0.21831611,0.019265955,0.08434692,0.29912058,0.010239018,0.2529985,0.15826762,0.2972076,0.12339907,0.38354284,0.2231793
sample_3758,0.1347959,0.0770468,0.089143395,0.238268,0.14452852,0.08450412,0.13340563,0.20662178,0.101613455,0.16496906,0.12228283,0.024579704,0.5679473,0.21692397,0.0278514,0.12935947,0.30007344,0.0014922405,0.24955228,0.16052607,0.29739785,0.12295797,0.396093,0.22221594
sample_3759,0.061012447,0.0815829,0.12935449,0.23971319,0.016837383,0.1681208,0.13365614,0.20894228,0.102725126,0.16568379,0.1212953,0.024865996,0.040251467,0.21846521,0.01879076,0.100535795,0.29906595,0.010595861,0.25322896,0.15802835,0.29718888,0.123448625,0.38271996,0.2232848
sample_3760,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3761,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
sample_3762,0.012912188,0.078695334,0.12131419,0.2395622,0.059149135,0.14285767,0.13357612,0.20825472,0.102395274,0.16543597,0.121594936,0.024777498,0.22457886,0.21800387,0.022104803,0.03290192,0.2992171,0.009576474,0.25229314,0.15883161,0.29725456,0.12329553,0.3874889,0.2229642
sample_3763,0.049376283,0.08146897,0.1274723,0.23952103,0.017154725,0.16256216,0.13363568,0.20877841,0.10263338,0.16562699,0.12137084,0.02484579,0.073078975,0.21834162,0.019425798,0.084325954,0.29931957,0.008530313,0.25303409,0.15822357,0.2972027,0.1234136,0.38380966,0.22319871
sample_3764,0.061013095,0.08158302,0.1293548,0.23971342,0.016836714,0.16812162,0.13365616,0.20894243,0.102725156,0.1656838,0.12129528,0.024866004,0.04024964,0.21846525,0.018790685,0.10053703,0.2990659,0.010596155,0.253229,0.15802819,0.29718888,0.12344864,0.38271952,0.22328483
